Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
NAAA	-1.543883650616266	-1.6416600241205397	5	48	0.035959640403596	0.4839	0.12112480229533941	0.9277119616509848
CLTB	-0.552917195694071	-1.7382692301117326	12	59	0.167832167832168	0.9695	1.4344600855164993	0.9931757957585295
SLC25A51	-1.4919362104842198	-0.9200968300604296	3	5	0.160839160839161	0.155	-0.9324626948151601	0.8478983396472669
C12orf40	-0.2898298436230372	-0.6700283970623467	2	2	0.716283716283716	0.7314	0.6919574174559672	0.9552059380771809
TRIM69	-1.6003017156375985	-1.33203247921665	6	19	0.125874125874126	0.2956	-0.3652235902438698	0.8918073157190807
TRNT1	-1.5798778097802433	-1.4121493644759058	15	23	0.42957042957043	0.3363	-0.22079951198664843	0.9040561084370231
C17orf82	-0.31003231334478104	-1.0295455906082835	5	7	0.631368631368631	0.9109	1.0925281908465363	0.987159326962746
CMTM4	-1.8294064399015493	-0.9200968300604296	1	5	0.002979970200298	0.0815	-1.4827542807307108	0.8399995821313391
CYP51A1	-2.5958431050506134	-1.3015943617502232	8	17	0.158841158841159	0.0584	-1.7602590516384002	0.8399995821313391
CDK5RAP1	-0.6893494801501292	-0.9200968300604296	3	5	0.32967032967033	0.5759	0.37626526448625824	0.9421854822252022
ZNF677	-0.18424290309195626	-0.7697753194951323	3	3	0.868131868131868	0.9	1.004434359325947	0.9862797320131885
BOLA3	-2.534263986677876	-1.3015943617502232	4	17	0.036639633603664	0.0638	-1.6765076081321766	0.8399995821313391
GH1	-1.1839007303929394	-1.0295455906082835	2	7	0.0619793802061979	0.3314	-0.23437696974566796	0.9016178919020849
MCF2L2	-0.9533752213355073	-0.6700283970623467	2	2	0.333666333666334	0.2336	-0.5156882765460161	0.87784462110449
TMEM8B	-1.5247759487010455	-0.6700283970623467	2	2	0.172827172827173	0.0754	-1.555631664188162	0.8399995821313391
KRTAP11-1	-0.8016188729407383	-0.8690208007529571	4	4	0.63036963036963	0.4481	0.1088854128776018	0.916545496860429
LSM12	-1.0673641989664686	-1.3156453279309803	10	18	0.370629370629371	0.5689	0.34043380971734793	0.9407490296512363
RNF135	-1.3157135899672898	-0.8690208007529571	1	4	0.012309876901231	0.1931	-0.7216162854949218	0.8625598133629824
KAT2B	-1.6006976501125412	-1.291617415961887	2	16	0.015539844601554	0.2811	-0.4265770891116565	0.8918073157190807
PBRM1	-0.75417040009863	-1.2207543952414193	11	13	0.687312687312687	0.718	0.6525670894889287	0.953223340904984
FOXP3	-1.8066467306053735	-1.6416600241205397	35	48	0.567432567432567	0.3607	-0.20438457152904357	0.906703078486286
ADNP2	-1.0657391637637283	-0.8690208007529571	4	4	0.541458541458541	0.303	-0.3177915064493268	0.8926158724427421
GNA11	-0.7734100180696684	-1.291617415961887	15	16	0.812187812187812	0.7475	0.7152039468212648	0.9560075124750066
CCDC7	-1.1335905012765182	-0.8690208007529571	1	4	0.018909810901891	0.2662	-0.4274029246859179	0.8861804240438339
GGCT	-1.8471253270661014	-1.1169378891946666	1	9	0.001589984100159	0.1344	-1.065404936686802	0.8467055553550222
PPP1R35	-0.7487648428509025	-0.9851919470093594	6	6	0.75024975024975	0.5688	0.3617149514969049	0.9407490296512363
CRLF3	-1.465896020177043	-1.2207543952414193	2	13	0.022759772402276002	0.2955	-0.34285650249934174	0.8918073157190807
RNF144A	-1.3688426701169902	-1.1169378891946666	3	9	0.0919490805091949	0.2952	-0.3675502799007412	0.8918073157190807
PTBP3	-1.3705747634955991	-1.1699141492671985	1	11	0.003949960500395	0.3192	-0.2867614056625192	0.8971966693412238
VIPR1	-0.5905431605394379	-0.6700283970623467	1	2	0.137862137862138	0.4537	0.14466230471612865	0.9174568436573269
AASDHPPT	-1.7388842669253755	-1.415002559283211	6	24	0.0910890891091089	0.2783	-0.43220910617258246	0.8918073157190807
HID1	-0.28895418618458496	-0.9851919470093594	4	6	0.585414585414585	0.9013	1.06518924208563	0.9863358239828043
CLCN7	-0.8736088342474908	-1.3156453279309803	16	18	0.749250749250749	0.6933	0.6061039282622173	0.9497355349210841
ADAP1	-0.3835220100025525	-0.9851919470093594	6	6	0.863136863136863	0.8394	0.9205078785539842	0.9742884412108487
GIGYF2	-2.3909425870099708	-1.743006527186495	59	60	0.879120879120879	0.1932	-0.771105405471115	0.8625598133629824
RBM8A	-0.9364679949891916	-1.768231948742966	39	62	0.545454545454545	0.8529	0.9685299863478211	0.9778472379610184
SORBS1	-3.31900069669488	-1.2402066463858694	5	14	0.0512694873051269	0.0136	-2.919533241909892	0.7951629079516291
NOSTRIN	-0.5878412278055791	-0.9200968300604296	3	5	0.364635364635365	0.6551	0.5417884197069242	0.9451679446082741
MAGI1	-0.9860907048006584	-1.7886460664523858	34	67	0.423576423576424	0.8399	0.9333963575281725	0.9743701422364968
RHEBL1	-2.6985399219267263	-1.1699141492671985	11	11	0.568431568431568	0.0323	-2.184538689794155	0.8374334980295074
SPATC1L	-1.1551051770978997	-1.1954790081455888	4	12	0.136863136863137	0.4475	0.05699298217585114	0.916545496860429
MAPKAPK5	-1.418344625996105	-1.1954790081455888	9	12	0.454545454545455	0.3047	-0.31460418434805776	0.8926158724427421
FAM219A	-0.6008461346314281	-1.4545809849621736	27	27	0.95004995004995	0.9051	1.1073101767122935	0.9865287483268259
CCDC28A	-0.8183603164620425	-1.0295455906082835	2	7	0.100899100899101	0.5543	0.32066936467654	0.9396564930662897
CUL9	-0.4952490764934705	-0.8690208007529571	2	4	0.283716283716284	0.6858	0.6038149032079978	0.9486974502549744
CENPF	-1.6851530059921076	-1.2402066463858694	13	14	0.65034965034965	0.2258	-0.6248986942906176	0.8763552087635521
SUGP2	-2.3647222907856364	-1.3634456731994127	8	21	0.134865134865135	0.0946	-1.3452638499736023	0.8462908702471963
MKLN1	-1.0839855302637358	-1.5585373024672882	9	36	0.150849150849151	0.6948	0.6000586333756053	0.9497355349210841
MRPS25	-1.534116994047634	-1.4282411390762555	12	25	0.283716283716284	0.3693	-0.13867739315694474	0.9073860674769025
PLD6	-0.2798173329786687	-0.8690208007529571	1	4	0.16983016983017	0.8694	0.9518372091115153	0.9820144968239132
BLOC1S6	-4.968589125824426	-1.5135408551152032	3	31	0.001349986500135	0.0013	-4.347866347188689	0.7951629079516291
MAPT	-0.4720642486245313	-1.3015943617502232	17	17	0.938061938061938	0.9177	1.1282127162917566	0.9875758707743724
AFMID	-0.38556759602432766	-0.9200968300604296	3	5	0.452547452547453	0.8153	0.87162337378269	0.9685094772347635
C11orf53	-0.16730990153540945	-0.6700283970623467	1	2	0.434565434565435	0.8638	0.9149424392212921	0.9812459736913539
TGM3	-3.924486618172077	-0.9851919470093594	6	6	0.221778221778222	0.0027	-4.496890630196824	0.7951629079516291
CLEC12A	-0.7159178681712626	-1.4282411390762555	21	25	0.743256743256743	0.842	0.9330090823902831	0.9754599283730558
SRRM1	-2.3109007966239066	-1.5614299700280254	6	37	0.043429565704343	0.1544	-0.9435163295147629	0.8478983396472669
COTL1	-1.2336094214375126	-1.33203247921665	19	19	0.861138861138861	0.4834	0.13399383024474676	0.9277119616509848
ZNF703	-0.5187351489321571	-1.1699141492671985	11	11	0.897102897102897	0.8438	0.9305912183715479	0.9764033029811744
IFNA5	-2.255776371656756	-1.2687560204343018	13	15	0.518481518481518	0.097	-1.374729438868464	0.8462908702471963
PRKCZ	-1.176389404497642	-1.3156453279309803	2	18	0.023649763502365	0.5041	0.19094252043172766	0.931088631507748
RIBC2	-0.48698443670409103	-1.4282411390762555	23	25	0.865134865134865	0.9432	1.2328686820216046	0.990493272724509
MPP6	-1.853351100390566	-1.3683864614831442	16	20	0.536463536463537	0.2175	-0.6497932516910007	0.8748912342808273
CD55	-0.731884679942634	-1.3683864614831442	19	20	0.853146853146853	0.8092	0.8528344731816148	0.9671283034079443
CHPF	-0.4766746465711503	-1.1699141492671985	4	11	0.266733266733267	0.8716	0.9906993209321496	0.9823223056667438
PHLDB3	-2.6651880011444686	-1.607374348486435	2	41	0.00165899834100166	0.1049	-1.2993221932219088	0.8467055553550222
GLOD4	-1.515082724578436	-1.49212371294731	4	30	0.039979600203998	0.4139	-0.029543098588616215	0.9145313214731601
DUSP12	-1.037257988942905	-1.2207543952414193	13	13	0.832167832167832	0.5229	0.2566391411545398	0.9336798507562607
DIABLO	-1.9329250018931463	-1.4121493644759058	22	23	0.75024975024975	0.2052	-0.6855545962261947	0.8713629745672883
MRPL24	-1.548883020468375	-1.6465264758926472	7	46	0.0650893491065089	0.478	0.11912988361917158	0.926268413290942
GBP7	-0.45081490136744773	-1.2207543952414193	9	13	0.6003996003996	0.8987	1.0768418544792884	0.985861904272788
DHODH	-1.334764661002903	-1.1954790081455888	10	12	0.556443556443556	0.3485	-0.1966200512721237	0.906703078486286
PELI3	-0.6665519462658132	-0.9200968300604296	4	5	0.521478521478521	0.5943	0.41343977643602126	0.9449129091554608
RAB39A	-0.4077689892627808	-0.7697753194951323	3	3	0.731268731268731	0.6931	0.6209931101893078	0.9497355349210841
AGGF1	-1.2446387510227974	-1.291617415961887	5	16	0.136863136863137	0.4466	0.06483760501585678	0.916545496860429
YME1L1	-0.5097325585231881	-1.3634456731994127	15	21	0.636363636363636	0.9123	1.1470051045343563	0.987159326962746
LRRC25	-0.1497878422962523	-0.4777520258584124	1	1	0.708291708291708	0.7424	0.7094513986543853	0.9555878427528043
ARHGAP18	-0.39889976886080214	-0.7697753194951323	3	3	0.736263736263736	0.7004	0.6362075534252702	0.9497355349210841
GOLGA3	-0.8800520127997882	-1.3015943617502232	1	17	0.00827991720082799	0.6776	0.5733238986940979	0.9466272461690924
CYFIP2	-0.6777447516740162	-1.3683864614831442	15	20	0.637362637362637	0.8391	0.925375349801484	0.9741158376275938
FAF1	-1.9701372305186506	-1.7065968460794354	52	55	0.83016983016983	0.3127	-0.3214615373686639	0.8971966693412238
SFRP1	-0.40068837999027906	-0.6700283970623467	1	2	0.223776223776224	0.6193	0.4901960329538294	0.9449129091554608
PHETA1	-1.4184125298239387	-0.7697753194951323	3	3	0.336663336663337	0.1242	-1.112685621735033	0.8467055553550222
POC1B	-0.7774719545395784	-1.415002559283211	15	24	0.505494505494505	0.8051	0.8507628752480968	0.9669798250486987
SLC39A11	-2.1517952087210257	-1.1699141492671985	5	11	0.123876123876124	0.0885	-1.4031931173194399	0.8433509937993636
RPRD2	-1.4882397414020248	-1.1699141492671985	8	11	0.406593406593407	0.2635	-0.4549148551645202	0.885453447352187
KNOP1	-0.7594880894407692	-1.1169378891946666	3	9	0.164835164835165	0.6486	0.5215493468165694	0.9451679446082741
POLE3	-0.8197062144559636	-1.3156453279309803	17	18	0.825174825174825	0.7315	0.6800131870363638	0.9552059380771809
DNAH14	-1.6464094075404443	-0.8690208007529571	4	4	0.387612387612388	0.103	-1.2558435962280343	0.8467055553550222
C2orf73	-0.7405530557592372	-0.7697753194951323	3	3	0.566433566433566	0.4181	0.050128472705099625	0.9145313214731601
RNF10	-3.1903240354605287	-1.5140436347495287	25	33	0.466533466533467	0.0412	-2.1112094969233937	0.8399995821313391
NGEF	-2.2146311421062523	-1.1169378891946666	4	9	0.0916890831091689	0.0711	-1.6016268562890714	0.8399995821313391
EPSTI1	-0.7273682692789509	-1.2207543952414193	13	13	0.879120879120879	0.7345	0.6900527055477199	0.9555878427528043
COMMD6	-3.1163178204122186	-1.1169378891946666	9	9	0.450549450549451	0.0133	-2.917263621024876	0.7951629079516291
COMMD1	-0.9401515558601027	-1.2207543952414193	9	13	0.487512487512487	0.5923	0.3924527632829692	0.9449129091554608
SCRN2	-1.3924515981948384	-1.2207543952414193	10	13	0.491508491508492	0.3298	-0.24013670672611415	0.9001455786624727
SLC30A2	-0.3797539118316047	-1.0295455906082835	1	7	0.0742092579074209	0.8677	0.9866610522338298	0.9812459736913539
CD177	-0.05682793238165484	-0.7697753194951323	2	3	0.781218781218781	0.9859	1.2230046227113538	0.9960224082665051
ELF5	-1.4491298644638886	-1.1169378891946666	3	9	0.0855991440085599	0.2609	-0.4846960547709178	0.8832760012677482
NSMAF	-2.3252143541872288	-1.4121493644759058	21	23	0.653346653346653	0.108	-1.2019684781227788	0.8467055553550222
MMP3	-1.6813066756190413	-1.1169378891946666	8	9	0.504495504495505	0.1767	-0.823461566144249	0.8531182809862726
MIS18A	-2.4372341267513065	-1.3683864614831442	11	20	0.247752247752248	0.0875	-1.4321250339852447	0.8406670510296214
KLHDC1	-0.35886145559558225	-0.7697753194951323	3	3	0.759240759240759	0.7406	0.704890100123678	0.9555878427528043
ZNF433	-1.0185480681371277	-0.9851919470093594	2	6	0.0903590964090359	0.394	-0.05103225274784565	0.9104115485933101
GOLGA4	-2.870059687941551	-1.2402066463858694	3	14	0.016179838201618	0.028	-2.28902431847081	0.8374334980295074
ZNF513	-1.3161235060006051	-0.9200968300604296	3	5	0.186813186813187	0.2126	-0.6457759190914636	0.8713629745672883
PDK2	-0.770591417155772	-1.0295455906082835	2	7	0.107892107892108	0.5869	0.39320293811704427	0.94335844262571
FAM133A	-0.19617416185359884	-1.1169378891946666	9	9	0.951048951048951	0.9776	1.3434717851227096	0.9948135621220487
MAP3K15	-0.59514468237164	-0.9851919470093594	2	6	0.162837162837163	0.6835	0.5967417649178466	0.9484108071172441
EXD3	-0.7877395001537432	-0.8690208007529571	3	4	0.385614385614386	0.4595	0.13130704509863378	0.9203084044152712
CD33	-1.2464966485906153	-1.0723743276648654	6	8	0.410589410589411	0.3231	-0.2573618527451686	0.8971966693412238
TOR1B	-1.4700492824933034	-0.9851919470093594	2	6	0.0508994910050899	0.1911	-0.7417937474290215	0.8625598133629824
EIF1AD	-1.0644341100775876	-1.2207543952414193	13	13	0.828171828171828	0.5064	0.21863046006587286	0.931088631507748
ETFB	-0.9262340645382617	-1.291617415961887	12	16	0.573426573426573	0.6447	0.5042838371352436	0.9451679446082741
NPTX1	-1.8532189505138494	-1.1954790081455888	1	12	0.00117599882400118	0.1581	-0.9284865924034046	0.848149122484786
TELO2	-2.7000489598480493	-1.3683864614831442	3	20	0.012719872801272	0.0548	-1.7842647392126203	0.8399995821313391
ANKRD13B	-0.7245892310835911	-0.9851919470093594	6	6	0.757242757242757	0.5865	0.3987017439754874	0.94335844262571
ZSCAN4	-1.1246606532963532	-0.7697753194951323	2	3	0.167832167832168	0.2167	-0.6087776063372716	0.8736247776974494
SLC4A10	-1.2725626131754812	-0.6700283970623467	1	2	0.027059729402706	0.1223	-1.0966060137234417	0.8467055553550222
STRADB	-0.9662434475041216	-0.7697753194951323	1	3	0.037409625903741	0.2866	-0.33702547076197514	0.8918073157190807
FAM184A	-0.5880014009145793	-0.9200968300604296	2	5	0.197802197802198	0.6545	0.5415272354409079	0.9451679446082741
MB21D2	-1.6457706538437016	-1.3634456731994127	4	21	0.0528094719052809	0.2894	-0.37931734720905197	0.8918073157190807
NHLRC2	-0.6174764362973401	-1.1699141492671985	1	11	0.024789752102479	0.7803	0.7894813624556429	0.9629518331589302
CYB561A3	-2.00975623825874	-0.7697753194951323	1	3	0.003269967300327	0.0403	-2.12708879102798	0.8399995821313391
UCHL5	-1.603125560019767	-1.8980970403280506	54	82	0.545454545454545	0.5766	0.3383341117445427	0.9421854822252022
AAGAB	-1.0470780915035371	-1.3156453279309803	7	18	0.225774225774226	0.5827	0.3682493625011779	0.9431363784383848
PEX3	-1.513852808337981	-1.1169378891946666	8	9	0.532467532467532	0.2324	-0.5791322780526748	0.87784462110449
FICD	-0.2985630292249491	-0.7697753194951323	3	3	0.795204795204795	0.7985	0.8083272618644318	0.9669798250486987
DAGLB	-0.4423614793775025	-1.1954790081455888	10	12	0.74025974025974	0.897	1.063124622548233	0.9853400744509451
CCDC197	-0.19629277807699183	-0.7697753194951323	3	3	0.86013986013986	0.8893	0.9837637557496317	0.9831719136504782
CEP192	-2.4151506439745445	-1.5485576705894712	8	35	0.0753092469075309	0.1329	-1.0899683438370524	0.8467055553550222
ADCY6	-0.5111678385564451	-1.0295455906082835	2	7	0.158841158841159	0.7816	0.7871186335549466	0.9629518331589302
RFTN1	-0.5766724485959158	-0.7697753194951323	2	3	0.337662337662338	0.5376	0.3312526394475527	0.9376942240875966
PTCD2	-1.0742641470858325	-1.0723743276648654	3	8	0.136863136863137	0.4111	-0.00279325146223669	0.9145313214731601
SLC16A6	-1.79008012812679	-0.9851919470093594	3	6	0.100828991710083	0.1086	-1.231415875221299	0.8467055553550222
F7	-1.0744605935379306	-1.1169378891946666	2	9	0.0550294497055029	0.4449	0.06197794996544392	0.916545496860429
RABEPK	-0.6293750918024024	-1.0723743276648654	7	8	0.689310689310689	0.7181	0.6547759270614973	0.953223340904984
MORN4	-1.7543247367881698	-1.291617415961887	2	16	0.012859871401286	0.2184	-0.6386055147496765	0.8748912342808273
ATP4A	-1.0456782270931324	-1.1402321907381439	2	10	0.0512894871051289	0.4763	0.13846853455595098	0.9259001723470597
GSTCD	-1.9634200872764849	-1.0723743276648654	2	8	0.020539794602054	0.0984	-1.3170120083120236	0.8462908702471963
SUPT20H	-0.37806527524936706	-1.2402066463858694	13	14	0.865134865134865	0.9389	1.2108223957465316	0.990493272724509
ADCY4	-0.3857844010228947	-0.6700283970623467	1	2	0.232767232767233	0.6342	0.517321119840136	0.9451679446082741
TIMM8A	-1.2733423238195365	-1.1699141492671985	10	11	0.64035964035964	0.3646	-0.14780782384119207	0.906703078486286
CCPG1	-0.5661493481126352	-1.2402066463858694	14	14	0.911088911088911	0.8449	0.9466703490748145	0.9766231489567547
COPS8	-2.073841825818733	-1.4545809849621736	21	27	0.535464535464535	0.1843	-0.803192971277005	0.8595090040545493
PPCDC	-0.7510862714304285	-1.1169378891946666	9	9	0.825174825174825	0.6533	0.533808306531701	0.9451679446082741
SCGB3A1	-0.6907459570927685	-1.0723743276648654	1	8	0.028089719102809	0.6703	0.5640665940378583	0.9454347266881803
SPIRE2	-1.5130696981579126	-0.8690208007529571	2	4	0.0752792472075279	0.1278	-1.0404380465596996	0.8467055553550222
SPATA3	-0.8979446331171814	-1.0295455906082835	7	7	0.744255744255744	0.4988	0.19982641119320305	0.9293762853785255
HUS1B	-0.20383224345903259	-0.9851919470093594	2	6	0.321678321678322	0.9524	1.1954191473830347	0.9924888627190658
ATXN7L2	-1.1614562877630088	-0.9851919470093594	6	6	0.64035964035964	0.3196	-0.2696706356628597	0.8971966693412238
ZFP28	-0.30957176151413407	-0.9200968300604296	5	5	0.867132867132867	0.8758	0.9955450256800903	0.9824046068214577
TTLL12	-1.3072346567183741	-1.6794568350997874	13	50	0.160839160839161	0.6226	0.4524690170480884	0.9449129091554608
BPIFA1	-0.8780901320139672	-0.9200968300604296	2	5	0.131868131868132	0.4376	0.06849769393577337	0.9156940056481683
SSBP4	-2.275128970565605	-1.3634456731994127	21	21	0.779220779220779	0.1136	-1.2248908653515593	0.8467055553550222
GFM1	-1.6590425874146717	-1.0295455906082835	7	7	0.579420579420579	0.1505	-0.9558450647080188	0.8478983396472669
DSG4	-2.512557444441136	-1.3156453279309803	17	18	0.633366633366633	0.0656	-1.641161184580599	0.8399995821313391
TNRC6B	-1.5482845268721765	-1.5683128579331003	16	38	0.266733266733267	0.4316	0.024998355985045562	0.915292735264672
MRPL33	-1.7648035201596268	-1.1402321907381439	4	10	0.108888911110889	0.159	-0.9146467623011975	0.848149122484786
DEPTOR	-0.36848580618391297	-0.9851919470093594	6	6	0.868131868131868	0.8511	0.9435120927041163	0.9771758681592866
PUM2	-0.3641477819050235	-1.0295455906082835	7	7	0.887112887112887	0.8781	1.0103578170241196	0.9824046068214577
ITFG1	-2.040661801387068	-1.2207543952414193	2	13	0.011259887401126	0.1226	-1.1467272672204338	0.8467055553550222
TMEM171	-3.7345429067424054	-1.6863155347214065	38	53	0.465534465534466	0.0238	-2.4746895135935336	0.8353759218672728
AACS	-0.6300691886394651	-0.9851919470093594	6	6	0.785214785214785	0.657	0.5433100057475735	0.9451679446082741
